inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,9,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,9,2021
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA ,1,2022
Travelling,Airtel,4G,5,Satisfactory,10.30294197,76.22306706,Kerala,4,2022
Travelling,Airtel,4G,3,Satisfactory,18.4419128,73.8485576,Maharashtra,4,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2022
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA ,1,2022
Travelling,Airtel,4G,5,Satisfactory,28.48647833,77.64657667,Uttar Pradesh,8,2022
Travelling,Airtel,4G,3,Satisfactory,12.12222159,77.96849302,Tamil Nadu,8,2022
Travelling,Airtel,4G,5,Satisfactory,15.89130167,76.44702667,Karnataka,8,2022
Travelling,Airtel,4G,5,Satisfactory,13.9367843,75.5480427,Karnataka,10,2022
Travelling,Airtel,4G,5,Satisfactory,13.93796017,75.57225844,Karnataka,10,2022
Travelling,Airtel,4G,1,Poor Voice Quality,19.2205795,72.8428586,Maharashtra,10,2022
Travelling,Airtel,4G,1,Poor Voice Quality,19.2348567,72.8403723,Maharashtra,10,2022
Travelling,Airtel,4G,1,Poor Voice Quality,19.2205357,72.8428601,Maharashtra,10,2022
Travelling,Airtel,4G,5,Satisfactory,12.98548333,80.26705,Tamil Nadu,10,2022
Travelling,Airtel,4G,1,Poor Voice Quality,28.4798122,77.0630492,Haryana,3,2022
Travelling,Airtel,4G,3,Satisfactory,18.4419128,73.8485576,Maharashtra,3,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,5,2022
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,5,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,5,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,5,2022
Travelling,Airtel,4G,5,Satisfactory,20.16247446,85.67959897,Odisha,12,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2022
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,11,2022
Travelling,Airtel,4G,5,Satisfactory,12.95901416,77.49369817,Karnataka,3,2023
Travelling,Airtel,4G,5,Satisfactory,10.76755696,76.55437839,Kerala,3,2023
Travelling,Airtel,4G,5,Satisfactory,10.72043603,76.59952152,Kerala,3,2023
Travelling,Airtel,4G,5,Satisfactory,13.41842924,76.11467755,Karnataka,3,2023
Travelling,Airtel,4G,5,Satisfactory,10.764727,76.6240304,Kerala,3,2023
Travelling,Airtel,4G,2,Poor Voice Quality,29.94220175,77.55310223,Uttar Pradesh,3,2023
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,6,2022
Travelling,Airtel,4G,5,Satisfactory,13.05719323,77.55875417,Karnataka,2,2023
Travelling,Airtel,4G,5,Satisfactory,23.37986681,85.31013915,Jharkhand,1,2023
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2023
Travelling,Airtel,4G,5,Satisfactory,23.38206123,85.31252927,Jharkhand,10,2022
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,22.4684002,88.3428493,West Bengal,9,2024
Travelling,Airtel,4G,5,Satisfactory,19.35795173,72.88543012,Maharashtra,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,11.37197172,77.69160672,Tamil Nadu,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,1,Poor Voice Quality,25.60713167,85.11333333,NA,8,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,3,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,3,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,5,2024
Travelling,Airtel,4G,5,Satisfactory,21.36209073,86.80240406,Odisha,5,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,5,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,9,2024
Travelling,Airtel,4G,5,Satisfactory,22.99485693,72.53702389,Gujarat,7,2022
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,6,2023
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2023
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,12,2023
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2024
Travelling,Airtel,4G,5,Satisfactory,18.006945,81.71038667,Chhattisgarh,9,2023
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,11,2023
Travelling,Airtel,4G,2,Call Dropped,16.4811195,81.1501129,Andhra Pradesh,11,2023
Travelling,Airtel,4G,5,Satisfactory,18.00676833,81.71036667,Chhattisgarh,8,2023
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,8,2023
Travelling,Airtel,4G,5,Satisfactory,28.64949052,77.28120845,Delhi,10,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2022
Travelling,Airtel,4G,5,Satisfactory,14.02510783,75.98022526,Karnataka,10,2022
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,10,2024
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,10,2024
Travelling,Airtel,4G,5,Satisfactory,25.70175588,85.21461683,Bihar,10,2024
Travelling,Airtel,4G,4,Satisfactory,25.60689,85.11429333,Bihar,10,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,25.47437833333333,87.48967499999999,Bihar,1,2025
Travelling,Airtel,4G,5,Satisfactory,25.47439333333333,87.48966166666666,Bihar,1,2025
Travelling,Airtel,4G,5,Satisfactory,22.390206666666668,82.72309500000001,Chhattisgarh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,28.00507,77.58907333333333,Uttar Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,12,2024
Travelling,Airtel,4G,3,Call Dropped,19.15267895,72.95543688,Maharashtra,12,2024
Travelling,Airtel,4G,5,Satisfactory,25.6047717,85.1155144,Bihar,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,12,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,11,2024
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,11,2024
Travelling,Airtel,4G,5,Satisfactory,25.6077922,85.114036,Bihar,11,2024
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,28.6454648,77.3695688,Uttar Pradesh,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,28.451599,77.50989931,Uttar Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,26.87304376,80.99692227,Uttar Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,16.463191666666667,82.03711833333334,Andhra Pradesh,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,22.143498333333334,88.39135,West Bengal,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,12.974636666666669,77.57124166666668,Karnataka,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,28.64544078,77.36956354,Uttar Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,30.102917631156743,77.72127712145448,Uttar Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,16.468708333333332,82.02990999999999,Andhra Pradesh,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,28.63168135285377,77.08539962768555,Delhi,1,2025
Travelling,Airtel,4G,3,Satisfactory,31.81205688,75.6624333,Punjab,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,16.469055,82.02369500000002,Andhra Pradesh,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,30.10358833333333,74.92629833333334,Punjab,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,32.08230666666667,75.96201500000001,Himachal Pradesh,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.1109132,75.4681821,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.27388337,75.65529199,Punjab,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.27788079,75.65311061,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,16.46751,82.02645166666667,Andhra Pradesh,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,31.8121675,75.6504308,Punjab,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,15.781458333333337,76.76682333333333,Karnataka,2,2025
Travelling,Airtel,4G,5,Satisfactory,31.63672128,75.68979949,Punjab,2,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,26.9668886,82.38742083,Uttar Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,26.86436975,80.99685135,Uttar Pradesh,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,21.1222515,79.0911117,Maharashtra,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,26.78445048,80.99077321,Uttar Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,21.74860964,87.60307347,West Bengal,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,28.671296666666663,77.20683833333332,Delhi,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
